case,min,max,case_duration_minutes,loan_success,LoanGoal,LoanOutcome
Application_1015528427,2016-03-18 12:51:05.602,2016-03-31 12:45:51.611,18714.766816666666,1,Home improvement,Success
Application_1015546073,2016-04-04 00:13:13.143,2016-04-22 11:27:17.973,26594.0805,1,Home improvement,Success
Application_1015602490,2016-07-22 13:49:53.219,2016-09-23 12:49:13.849,90659.34383333333,1,Existing loan takeover,Success
Application_1015666669,2016-05-11 18:07:49.124,2016-06-12 08:00:20.777,45472.52755,0,Car,Fail
Application_1015673643,2016-08-14 10:52:16.267,2016-08-23 12:59:13.420,13086.95255,1,Remaining debt home,Success
Application_1015777884,2016-06-16 12:15:22.031,2016-06-24 14:10:05.879,11634.7308,0,Unknown,Fail
Application_1015829712,2016-03-16 20:48:01.452,2016-04-17 08:01:05.725,45313.07121666667,0,Motorcycle,Fail
Application_1015843971,2016-11-23 20:45:34.098,2016-12-25 08:00:38.456,45315.07263333334,0,Home improvement,Fail
Application_1015944019,2016-04-10 11:09:43.437,2016-04-29 08:38:12.094,27208.477616666663,1,Home improvement,Success
Application_101604435,2016-06-08 10:15:20.543,2016-07-06 12:02:39.611,40427.3178,1,Existing loan takeover,Success
Application_1016139280,2016-05-31 04:54:03.500,2016-07-02 08:16:51.295,46282.79658333333,0,Not speficied,Fail
Application_1016282069,2016-03-02 12:30:39.567,2016-04-07 14:10:58.130,51940.30938333333,1,Unknown,Success
Application_1016339725,2016-06-01 17:41:19.453,2016-06-13 10:48:28.997,16867.159066666667,0,Existing loan takeover,Fail
Application_101639139,2016-10-10 17:37:00.597,2016-10-24 08:57:48.875,19640.804633333333,1,Home improvement,Success
Application_1016451751,2016-06-01 17:50:13.847,2016-07-29 10:45:42.594,83095.47911666667,1,"Other, see explanation",Success
Application_1016463575,2016-03-03 10:44:06.901,2016-03-22 14:55:19.489,27611.2098,1,Home improvement,Success
Application_1016541821,2016-01-25 15:36:47.725,2016-02-12 16:20:53.851,25964.1021,0,Unknown,Fail
Application_1016632627,2016-01-11 12:45:57.199,2016-01-25 15:29:57.040,20323.99735,1,Not speficied,Success
Application_1016735,2016-03-25 11:07:34.759,2016-04-05 11:24:22.786,15856.80045,0,Remaining debt home,Fail
Application_1016778548,2016-12-23 14:30:01.692,2017-01-02 13:03:48.766,14313.784566666667,1,Car,Success
Application_1016792765,2016-10-28 10:38:27.199,2016-11-28 08:00:24.888,44481.96148333333,0,Existing loan takeover,Fail
Application_1016809148,2016-12-05 21:24:13.917,2017-01-06 08:00:34.625,45276.345133333336,0,"Other, see explanation",Fail
Application_1016816804,2016-01-04 20:04:49.998,2016-01-22 15:42:58.991,25658.149883333335,1,"Other, see explanation",Success
Application_1016977130,2016-09-01 12:34:51.588,2016-10-03 16:23:53.210,46309.02703333333,1,Home improvement,Success
Application_1017028247,2016-08-15 14:20:00.494,2016-08-15 15:12:56.025,52.92551666666667,1,Car,Success
Application_1017053119,2016-11-28 09:04:23.777,2016-12-07 15:35:43.622,13351.33075,1,Unknown,Success
Application_1017054863,2016-05-18 16:22:01.745,2016-05-25 15:45:06.876,10043.085516666668,1,Home improvement,Success
Application_1017064738,2016-10-05 19:33:42.477,2016-10-19 09:46:27.219,19572.745700000003,1,Home improvement,Success
Application_1017105040,2016-08-19 16:41:29.639,2016-08-24 10:59:51.587,6858.3658,0,Car,Fail
Application_1017122987,2016-03-02 19:17:15.525,2016-04-03 08:00:35.800,45403.337916666664,0,Existing loan takeover,Fail
Application_1017220956,2016-11-04 12:15:50.436,2016-11-28 09:02:57.934,34367.12496666666,1,Home improvement,Success
Application_101731242,2016-07-05 15:43:33.269,2016-07-22 07:42:54.895,23999.36043333333,1,Existing loan takeover,Success
Application_1017437265,2016-03-14 13:59:21.645,2016-04-14 08:00:43.675,44281.36716666666,0,Unknown,Fail
Application_1017445442,2016-12-11 02:12:55.734,2017-01-12 08:00:22.226,46427.44153333334,0,"Other, see explanation",Fail
Application_1017492916,2016-01-01 20:18:43.997,2016-02-02 08:00:27.802,45341.730083333336,0,Car,Fail
Application_1017548876,2016-08-19 20:06:39.706,2016-08-29 13:13:44.572,13987.081100000001,1,Unknown,Success
Application_1017578132,2016-08-19 15:28:32.404,2016-08-24 15:30:38.447,7202.100716666667,1,Unknown,Success
Application_1017620318,2016-11-30 13:07:49.874,2016-12-22 08:14:57.404,31387.125500000002,1,"Other, see explanation",Success
Application_1017623303,2016-07-04 20:35:40.300,2016-07-22 08:00:57.485,25165.286416666666,1,Car,Success
Application_1017644369,2016-12-05 13:26:29.470,2016-12-21 15:56:36.583,23190.11855,0,Home improvement,Fail
Application_1017661250,2016-06-05 19:52:25.443,2016-07-22 07:52:23.705,66959.97103333334,1,Home improvement,Success
Application_1017685010,2016-11-27 19:25:53.592,2016-12-22 08:07:53.510,35321.998633333336,1,Car,Success
Application_1017777344,2016-12-08 20:03:06.901,2016-12-22 10:54:59.665,19611.879399999998,1,Existing loan takeover,Success
Application_1017828639,2016-05-25 12:14:10.400,2016-06-01 13:07:05.012,10132.9102,1,"Other, see explanation",Success
Application_1017917646,2016-09-28 10:04:07.229,2016-10-29 08:00:31.408,44516.40298333333,0,Unknown,Fail
Application_1017927606,2016-05-31 16:13:28.726,2016-07-03 08:00:15.882,47026.78593333333,0,Car,Fail
Application_1018089402,2016-03-01 15:02:34.728,2016-03-15 08:18:28.437,19755.89515,0,Home improvement,Fail
Application_1018249155,2016-12-14 14:40:57.775,2016-12-22 12:21:04.081,11380.105099999999,0,"Other, see explanation",Fail
Application_1018266027,2016-10-27 09:15:32.712,2016-11-09 11:55:08.618,18879.598433333333,0,"Other, see explanation",Fail
Application_1018276550,2016-10-07 15:59:24.077,2016-11-07 08:00:33.865,44161.163133333335,0,Home improvement,Fail
Application_1018407971,2016-05-26 14:40:20.079,2016-06-13 11:55:10.050,25754.83285,1,Home improvement,Success
Application_1018538193,2016-05-25 13:26:42.860,2016-05-31 14:52:14.508,8725.527466666666,1,Existing loan takeover,Success
Application_1018583202,2016-11-28 16:45:09.280,2016-12-29 08:00:18.901,44115.16035,0,Car,Fail
Application_1018615109,2016-01-01 22:57:30.249,2016-01-22 08:55:33.101,29398.047533333334,1,Home improvement,Success
Application_1018658664,2016-07-01 14:14:33.171,2016-07-14 15:25:31.874,18790.97838333333,0,Home improvement,Fail
Application_1018770495,2016-10-18 10:51:42.172,2016-10-26 10:48:32.723,11516.842516666666,1,Car,Success
Application_101881919,2016-09-04 20:28:29.928,2016-09-12 14:50:05.002,11181.584566666666,1,Existing loan takeover,Success
Application_1019051515,2016-08-08 14:01:32.172,2016-08-31 09:12:42.363,32831.16985,1,Home improvement,Success
Application_1019084704,2016-02-10 07:55:39.520,2016-03-20 08:00:29.137,56164.82695,0,Car,Fail
Application_1019266700,2016-09-02 11:26:08.194,2016-09-21 11:01:51.965,27335.729516666666,1,Existing loan takeover,Success
Application_1019277788,2016-06-14 16:39:57.631,2016-07-15 08:00:51.421,44120.8965,0,Existing loan takeover,Fail
Application_1019299562,2016-05-06 10:26:42.845,2016-05-23 10:36:56.445,24490.22666666667,1,Caravan / Camper,Success
Application_1019357279,2016-09-11 20:49:07.959,2016-10-14 08:00:32.012,46751.40088333333,0,Extra spending limit,Fail
Application_1019452946,2016-04-13 13:42:51.154,2016-04-26 14:01:32.009,18738.680916666668,0,Business goal,Fail
Application_1019469082,2016-05-12 16:03:27.190,2016-06-13 08:00:22.270,45596.918,0,Car,Fail
Application_1019603677,2016-05-23 19:39:48.684,2016-06-02 10:37:46.470,13857.963099999999,1,Car,Success
Application_1019687793,2016-09-16 12:59:03.635,2016-09-27 13:46:09.092,15887.090950000002,0,Car,Fail
Application_1019714896,2016-02-16 17:51:44.305,2016-03-05 13:32:12.331,25660.4671,0,Car,Fail
Application_101973919,2016-10-26 15:58:26.627,2016-12-28 09:18:32.660,90320.10055,1,Remaining debt home,Success
Application_1019756607,2016-11-14 16:28:58.394,2016-12-07 08:52:36.858,32663.641066666667,1,"Other, see explanation",Success
Application_1019781911,2016-03-09 08:24:04.122,2016-03-23 11:21:26.388,20337.3711,1,Existing loan takeover,Success
Application_1019849833,2016-11-22 18:17:23.457,2016-12-02 14:26:39.456,14169.26665,0,Car,Fail
Application_1020019812,2016-11-27 20:48:48.691,2016-12-29 08:00:35.858,45311.78611666666,0,Car,Fail
Application_1020036346,2016-12-02 14:18:40.148,2017-01-08 08:00:33.452,52901.8884,0,"Other, see explanation",Fail
Application_1020070367,2016-04-22 11:40:22.789,2016-05-24 08:00:27.643,45860.08089999999,0,Car,Fail
Application_102018713,2016-03-18 15:03:46.361,2016-03-23 10:02:31.127,6898.7461,0,Car,Fail
Application_1020232709,2016-04-28 10:52:38.797,2016-05-11 09:34:56.374,18642.29295,1,Existing loan takeover,Success
Application_1020381296,2016-04-20 10:19:05.154,2016-05-18 14:11:05.751,40552.00995,1,Existing loan takeover,Success
Application_1020410553,2016-09-18 13:13:08.397,2016-10-11 11:19:26.621,33006.303733333334,0,Existing loan takeover,Fail
Application_102041449,2016-12-08 21:19:22.790,2016-12-14 10:45:05.307,8005.708616666667,0,Home improvement,Fail
Application_1020606169,2016-09-22 06:35:48.215,2016-10-10 15:56:30.962,26480.71245,1,Remaining debt home,Success
Application_1020696982,2016-10-24 23:04:02.618,2016-11-07 09:56:17.685,19372.251116666666,1,Not speficied,Success
Application_1020735316,2016-02-05 12:17:42.311,2016-02-23 09:59:19.680,25781.622816666666,0,Home improvement,Fail
Application_1020750988,2016-04-14 21:30:11.548,2016-04-25 15:06:24.102,15456.209233333333,1,Car,Success
Application_1020792873,2016-10-11 16:39:47.859,2016-11-08 16:00:29.294,40280.69058333334,1,Existing loan takeover,Success
Application_1020808066,2016-04-23 10:56:18.468,2016-05-06 09:04:48.107,18608.493983333334,1,Home improvement,Success
Application_1020819842,2016-10-17 10:38:11.002,2016-11-04 10:25:52.983,25907.699683333332,1,Existing loan takeover,Success
Application_1020826018,2016-08-23 23:38:21.896,2016-09-24 08:13:06.484,45154.74313333333,0,Existing loan takeover,Fail
Application_1020830584,2016-11-07 07:58:58.680,2016-12-20 14:53:17.852,62334.31953333333,0,Existing loan takeover,Fail
Application_1020832049,2016-06-02 16:30:51.887,2016-06-16 11:47:29.802,19876.63191666667,1,Home improvement,Success
Application_1020990376,2016-01-14 21:34:27.837,2016-01-22 08:22:37.285,10728.157466666666,1,Home improvement,Success
Application_1021332815,2016-11-16 08:30:43.006,2016-11-17 14:18:17.560,1787.5759,0,Home improvement,Fail
Application_1021352275,2016-04-17 19:36:51.281,2016-05-19 08:00:39.969,45383.811466666666,0,Car,Fail
Application_1021365915,2016-05-23 16:58:20.083,2016-06-01 10:47:37.823,12589.295666666667,1,Car,Success
Application_1021431020,2016-03-21 20:27:22.357,2016-04-22 08:00:35.744,45333.22311666667,0,Car,Fail
Application_1021582856,2016-09-28 10:54:08.477,2016-10-13 13:48:20.273,21774.196600000003,0,Existing loan takeover,Fail
Application_1021585422,2016-02-29 22:22:14.268,2016-04-04 11:30:22.514,49748.13743333333,1,Not speficied,Success
Application_1021612767,2016-07-21 21:03:43.551,2016-08-29 11:33:06.112,55589.37601666667,0,Home improvement,Fail
Application_102167608,2016-06-21 13:48:26.465,2016-07-05 11:27:17.073,20018.843466666665,1,Unknown,Success
Application_1021748617,2016-06-07 12:40:19.170,2016-06-21 10:54:00.134,20053.68273333333,0,Car,Fail
Application_1021758905,2016-01-09 14:13:13.083,2016-01-18 13:37:08.635,12923.925866666666,1,Existing loan takeover,Success
Application_1021913039,2016-04-03 16:03:18.933,2016-04-13 08:38:51.804,13955.54785,0,Car,Fail
Application_102200568,2016-04-08 17:33:12.438,2016-04-22 17:18:31.652,20145.320233333332,1,Existing loan takeover,Success
Application_1022053539,2016-09-03 16:35:21.214,2016-09-22 09:07:46.668,26912.42423333333,1,Existing loan takeover,Success
Application_1022069965,2016-12-14 18:58:02.990,2017-01-06 13:54:45.479,32816.70815,0,Home improvement,Fail
Application_1022084723,2016-10-25 22:09:06.672,2016-11-08 16:03:58.224,19794.8592,0,Home improvement,Fail
Application_102217911,2016-04-26 18:17:26.384,2016-05-27 08:00:27.302,44023.0153,0,Car,Fail
Application_1022411160,2016-11-26 19:49:34.120,2016-12-15 12:47:54.164,26938.334066666666,1,Remaining debt home,Success
Application_1022414754,2016-06-20 10:51:47.262,2016-07-11 11:43:44.983,30291.962016666665,1,Home improvement,Success
Application_102241622,2016-06-07 22:24:29.054,2016-07-22 12:57:39.056,64233.166699999994,1,Existing loan takeover,Success
Application_1022503261,2016-06-15 13:59:06.283,2016-07-18 08:00:21.668,47161.25641666666,0,Existing loan takeover,Fail
Application_1022532415,2016-02-12 13:55:58.610,2016-02-25 13:57:49.636,18721.850433333333,1,"Other, see explanation",Success
Application_1022584147,2016-08-31 14:50:23.753,2016-10-01 08:00:06.816,44229.717716666666,0,Existing loan takeover,Fail
Application_1022593746,2016-04-30 20:48:02.188,2016-05-11 16:54:59.827,15606.960649999999,1,Car,Success
Application_1022619955,2016-01-27 09:17:38.840,2016-02-09 14:21:04.399,19023.42598333333,1,Car,Success
Application_10226694,2016-12-26 18:36:54.035,2017-01-27 09:08:07.890,45511.23091666667,1,Remaining debt home,Success
Application_1022701559,2016-01-27 09:07:13.791,2016-02-09 16:01:35.320,19134.358816666667,1,Car,Success
Application_1022726417,2016-08-08 14:35:17.585,2016-08-26 09:55:20.589,25640.050066666667,1,Existing loan takeover,Success
Application_102284220,2016-01-18 14:11:23.344,2016-01-29 11:07:44.726,15656.356366666667,1,Extra spending limit,Success
Application_1023037940,2016-10-30 15:40:54.919,2016-11-22 10:34:39.574,32813.74425,0,Boat,Fail
Application_1023172078,2016-06-07 15:43:51.496,2016-06-09 12:47:03.531,2703.2005833333333,1,Car,Success
Application_102322853,2016-04-05 21:20:14.985,2016-04-22 14:46:06.732,24085.86245,1,Home improvement,Success
Application_1023366085,2016-11-24 20:00:23.425,2016-12-06 11:26:17.250,16765.897083333333,0,Home improvement,Fail
Application_102338755,2016-11-11 15:19:16.346,2016-11-25 14:44:42.093,20125.429116666666,1,Existing loan takeover,Success
Application_1023398657,2016-03-14 12:45:49.948,2016-04-16 08:14:20.123,47248.502916666665,0,Car,Fail
Application_1023419627,2016-08-29 11:18:10.087,2016-10-03 10:27:21.396,50349.18848333333,0,Existing loan takeover,Fail
Application_1023449033,2016-05-09 14:24:16.538,2016-06-09 14:46:24.128,44662.1265,1,Remaining debt home,Success
Application_102360332,2016-04-21 23:08:33.487,2016-05-02 12:04:00.179,15175.444866666667,1,Home improvement,Success
Application_1023606733,2016-11-03 00:51:09.531,2016-12-05 08:00:19.050,46509.15865,0,Car,Fail
Application_1023646798,2016-12-15 21:28:07.369,2017-01-25 08:52:30.885,58284.39193333333,1,Home improvement,Success
Application_1023773636,2016-07-04 22:30:19.540,2016-08-06 08:00:33.366,46650.23043333333,0,Car,Fail
Application_1023901719,2016-03-29 10:03:46.916,2016-04-29 08:00:44.982,44516.96776666667,0,Car,Fail
Application_1023996114,2016-07-14 11:49:05.353,2016-07-25 07:37:26.075,15588.345366666666,1,"Other, see explanation",Success
Application_1024024843,2016-09-03 17:43:42.671,2016-09-20 10:42:11.905,24058.487233333333,0,Existing loan takeover,Fail
Application_102404144,2016-11-02 18:43:36.535,2016-11-22 07:28:59.763,28125.38713333333,1,Home improvement,Success
Application_1024089863,2016-12-17 13:24:32.267,2017-01-17 10:09:16.676,44444.74015,0,Existing loan takeover,Fail
Application_1024151463,2016-07-07 14:35:26.132,2016-07-22 10:55:02.230,21379.601633333332,1,Home improvement,Success
Application_1024176807,2016-11-14 13:59:41.405,2016-11-30 14:11:28.306,23051.781683333335,1,Remaining debt home,Success
Application_1024184223,2016-02-06 16:05:31.249,2016-03-29 08:00:17.801,74394.77586666666,0,Car,Fail
Application_102424049,2016-08-12 11:44:21.620,2016-10-20 08:00:34.957,99136.22228333334,0,Car,Fail
Application_1024263335,2016-09-26 15:24:05.718,2016-10-27 08:00:29.714,44196.39993333333,0,Car,Fail
Application_1024275715,2016-11-01 13:32:42.858,2016-11-22 07:54:58.791,29902.26555,1,Home improvement,Success
Application_1024372028,2016-11-23 17:26:33.118,2016-12-24 08:00:15.833,44073.71191666667,0,Car,Fail
Application_1024726306,2016-07-25 23:39:14.791,2016-08-28 08:00:16.344,48021.02588333333,0,Not speficied,Fail
Application_1024736114,2016-03-16 17:22:19.031,2016-03-22 15:22:42.199,8520.386133333333,1,Car,Success
Application_1024769381,2016-05-25 06:09:46.460,2016-06-26 08:00:50.920,46191.07433333333,0,Home improvement,Fail
Application_1024771048,2016-02-12 10:54:01.272,2016-02-19 16:21:33.916,10407.544066666665,0,Car,Fail
Application_1024774116,2016-11-14 17:24:05.126,2016-12-17 08:00:23.279,46956.30255,0,Car,Fail
Application_1024776595,2016-09-15 08:21:40.033,2016-09-28 12:56:25.646,18994.760216666666,0,"Other, see explanation",Fail
Application_1024812544,2016-04-06 22:03:16.759,2016-04-22 16:43:27.586,22720.18045,1,Car,Success
Application_1024938160,2016-04-18 19:20:35.373,2016-05-03 11:13:37.451,21113.034633333333,1,"Other, see explanation",Success
Application_1025001096,2016-10-14 11:12:04.184,2016-10-21 08:51:23.741,9939.32595,1,Car,Success
Application_1025043783,2016-06-07 09:19:32.410,2016-07-08 08:00:57.623,44561.420216666666,0,Existing loan takeover,Fail
Application_1025122380,2016-06-21 09:15:28.054,2016-06-29 11:08:20.718,11632.877733333333,1,Car,Success
Application_1025200557,2016-03-25 15:01:06.929,2016-04-25 08:00:26.729,44219.329999999994,0,Extra spending limit,Fail
Application_1025208399,2016-04-25 10:29:24.053,2016-04-25 11:06:39.025,37.24953333333334,0,"Other, see explanation",Fail
Application_1025306225,2016-06-13 22:15:13.086,2016-06-24 16:11:04.007,15475.848683333334,1,Home improvement,Success
Application_1025327332,2016-05-05 22:52:48.605,2016-05-18 12:42:59.579,18110.1829,0,Home improvement,Fail
Application_1025457860,2016-11-09 18:29:47.381,2016-12-12 08:00:26.211,46890.64716666667,0,Car,Fail
Application_1025480866,2016-07-13 14:16:46.749,2016-07-20 12:12:02.122,9955.256216666667,1,Car,Success
Application_1025536070,2016-03-21 13:33:21.978,2016-04-05 13:35:06.012,21601.7339,0,Car,Fail
Application_1025581046,2016-02-01 16:21:43.974,2016-03-08 08:00:45.137,51339.01938333334,0,Home improvement,Fail
